0,Positive
1,Neutral
2,Neutral
3,Neutral
4,Neutral
5,Negative
6,Neutral
7,Positive
8,Neutral
9,Positive
10,Neutral
11,Neutral
12,Neutral
13,Neutral
14,Neutral
15,Negative
16,Neutral
17,Positive
18,Negative
19,Positive
20,Neutral
21,Positive
22,Neutral
23,Neutral
24,Positive
25,Neutral
26,Positive
27,Neutral
28,Neutral
29,Positive
30,Negative
31,Negative
32,Positive
33,Neutral
34,Neutral
35,Positive
36,Neutral
37,Neutral
38,Negative
39,Neutral
40,Neutral
41,Neutral
42,Neutral
43,Neutral
44,Neutral
45,Positive
46,Positive
47,Neutral
48,Neutral
49,Neutral
50,Negative
51,Neutral
52,Neutral
53,Positive
54,Positive
55,Neutral
56,Positive
57,Positive
58,Negative
59,Neutral
60,Neutral
61,Neutral
62,Neutral
63,Neutral
64,Negative
65,Neutral
66,Positive
67,Neutral
68,Neutral
69,Neutral
70,Neutral
71,Negative
72,Positive
73,Neutral
74,Neutral
75,Neutral
76,Neutral
77,Neutral
78,Neutral
79,Negative
80,Positive
81,Negative
82,Neutral
83,Neutral
84,Positive
85,Neutral
86,Positive
87,Neutral
88,Neutral
89,Neutral
90,Positive
91,Neutral
92,Neutral
93,Positive
94,Positive
95,Neutral
96,Negative
97,Positive
98,Neutral
99,Positive
100,Positive
101,Neutral
102,Positive
103,Neutral
104,Positive
105,Negative
106,Positive
107,Neutral
108,Negative
109,Neutral
110,Neutral
111,Neutral
112,Neutral
113,Neutral
114,Neutral
115,Neutral
116,Neutral
117,Neutral
118,Neutral
119,Negative
120,Neutral
121,Neutral
122,Neutral
123,Neutral
124,Positive
125,Positive
126,Neutral
127,Neutral
128,Neutral
129,Negative
130,Positive
131,Positive
132,Neutral
133,Neutral
134,Negative
135,Neutral
136,Neutral
137,Neutral
138,Neutral
139,Neutral
140,Neutral
141,Neutral
142,Negative
143,Positive
144,Neutral
145,Neutral
146,Positive
147,Positive
148,Positive
149,Neutral
150,Neutral
151,Neutral
152,Positive
153,Positive
154,Positive
155,Neutral
156,Negative
157,Positive
158,Neutral
159,Neutral
160,Neutral
161,Neutral
162,Neutral
163,Neutral
164,Neutral
165,Positive
166,Neutral
167,Neutral
168,Positive
169,Neutral
170,Neutral
171,Neutral
172,Neutral
173,Neutral
174,Positive
175,Neutral
176,Positive
177,Positive
178,Neutral
179,Neutral
180,Positive
181,Neutral
182,Neutral
183,Positive
184,Positive
185,Positive
186,Positive
187,Neutral
188,Neutral
189,Positive
190,Positive
191,Neutral
192,Neutral
193,Neutral
194,Neutral
195,Neutral
196,Negative
197,Negative
198,Neutral
199,Negative
200,Positive
201,Neutral
202,Positive
203,Positive
204,Neutral
205,Neutral
206,Neutral
207,Positive
208,Neutral
209,Neutral
210,Neutral
211,Neutral
212,Neutral
213,Neutral
214,Neutral
215,Positive
216,Neutral
217,Neutral
218,Neutral
219,Neutral
220,Positive
221,Negative
222,Neutral
223,Positive
224,Neutral
225,Positive
226,Neutral
227,Positive
228,Neutral
229,Neutral
230,Neutral
231,Neutral
232,Positive
233,Positive
234,Neutral
235,Neutral
236,Neutral
237,Neutral
238,Positive
239,Positive
240,Neutral
241,Neutral
242,Neutral
243,Negative
244,Neutral
245,Neutral
246,Positive
247,Positive
248,Positive
249,Neutral
250,Neutral
251,Neutral
252,Neutral
253,Neutral
254,Neutral
255,Positive
256,Neutral
257,Neutral
258,Neutral
259,Negative
260,Neutral
261,Neutral
262,Neutral
263,Neutral
264,Neutral
265,Neutral
266,Positive
267,Positive
268,Neutral
269,Neutral
270,Neutral
271,Neutral
272,Negative
273,Neutral
274,Positive
275,Positive
276,Neutral
277,Neutral
278,Positive
279,Negative
280,Neutral
281,Positive
282,Neutral
283,Positive
284,Neutral
285,Neutral
286,Neutral
287,Negative
288,Neutral
289,Neutral
290,Positive
291,Positive
292,Positive
293,Neutral
294,Negative
295,Positive
296,Neutral
297,Neutral
298,Negative
299,Negative
300,Positive
301,Neutral
302,Neutral
303,Positive
304,Neutral
305,Neutral
306,Positive
307,Neutral
308,Neutral
309,Positive
310,Neutral
311,Neutral
312,Neutral
313,Negative
314,Positive
315,Neutral
316,Neutral
317,Neutral
318,Neutral
319,Neutral
320,Neutral
321,Positive
322,Neutral
323,Positive
324,Positive
325,Positive
326,Neutral
327,Neutral
328,Neutral
329,Neutral
330,Neutral
331,Neutral
332,Neutral
333,Neutral
334,Neutral
335,Positive
336,Neutral
337,Negative
338,Neutral
339,Neutral
340,Negative
341,Neutral
342,Neutral
343,Neutral
344,Neutral
345,Neutral
346,Neutral
347,Positive
348,Neutral
349,Positive
350,Neutral
351,Neutral
352,Neutral
353,Neutral
354,Neutral
355,Neutral
356,Neutral
357,Positive
358,Neutral
359,Neutral
360,Positive
361,Neutral
362,Positive
363,Neutral
364,Positive
365,Neutral
366,Neutral
367,Positive
368,Neutral
369,Neutral
370,Neutral
371,Neutral
372,Positive
373,Positive
374,Positive
375,Neutral
376,Neutral
377,Neutral
378,Negative
379,Neutral
380,Neutral
381,Positive
382,Negative
383,Positive
384,Positive
385,Neutral
386,Neutral
387,Neutral
388,Positive
389,Positive
390,Neutral
391,Negative
392,Neutral
393,Neutral
394,Negative
395,Positive
396,Negative
397,Positive
398,Neutral
399,Neutral
400,Neutral
401,Positive
402,Negative
403,Negative
404,Neutral
405,Positive
406,Neutral
407,Positive
408,Neutral
409,Positive
410,Neutral
411,Neutral
412,Positive
413,Neutral
414,Neutral
415,Neutral
416,Negative
417,Neutral
418,Negative
419,Neutral
420,Neutral
421,Neutral
422,Neutral
423,Neutral
424,Positive
425,Neutral
426,Positive
427,Negative
428,Neutral
429,Neutral
430,Neutral
431,Positive
432,Neutral
433,Positive
434,Neutral
435,Neutral
436,Neutral
437,Positive
438,Positive
439,Positive
440,Positive
441,Neutral
442,Neutral
443,Neutral
444,Neutral
445,Negative
446,Neutral
447,Neutral
448,Negative
449,Neutral
450,Neutral
451,Negative
452,Negative
453,Negative
454,Negative
455,Positive
456,Neutral
457,Positive
458,Positive
459,Neutral
460,Neutral
461,Neutral
462,Neutral
463,Neutral
464,Neutral
465,Negative
466,Neutral
467,Neutral
468,Negative
469,Neutral
470,Positive
471,Neutral
472,Negative
473,Neutral
474,Neutral
475,Neutral
476,Neutral
477,Positive
478,Neutral
479,Positive
480,Neutral
481,Positive
482,Positive
483,Neutral
484,Neutral
485,Neutral
486,Positive
487,Neutral
488,Neutral
489,Positive
490,Neutral
491,Neutral
492,Neutral
493,Neutral
494,Negative
495,Neutral
496,Positive
497,Neutral
498,Neutral
499,Neutral
500,Negative
501,Positive
502,Positive
503,Neutral
504,Positive
505,Neutral
506,Positive
507,Neutral
508,Neutral
509,Positive
510,Neutral
511,Neutral
512,Positive
513,Neutral
514,Neutral
515,Neutral
516,Neutral
517,Positive
518,Neutral
519,Neutral
520,Neutral
521,Neutral
522,Neutral
523,Neutral
524,Neutral
525,Neutral
526,Positive
527,Neutral
528,Neutral
529,Neutral
530,Neutral
531,Neutral
532,Neutral
533,Negative
534,Negative
535,Neutral
536,Positive
537,Neutral
538,Neutral
539,Neutral
540,Neutral
541,Neutral
542,Negative
543,Positive
544,Neutral
545,Neutral
546,Neutral
547,Neutral
548,Neutral
549,Neutral
550,Neutral
551,Positive
552,Positive
553,Positive
554,Neutral
555,Neutral
556,Neutral
557,Negative
558,Neutral
559,Positive
560,Neutral
561,Neutral
562,Positive
563,Positive
564,Neutral
565,Negative
566,Neutral
567,Neutral
568,Negative
569,Negative
570,Positive
571,Neutral
572,Neutral
573,Neutral
574,Neutral
575,Neutral
576,Neutral
577,Neutral
578,Neutral
579,Neutral
580,Neutral
581,Neutral
582,Neutral
583,Positive
584,Positive
585,Neutral
586,Neutral
587,Positive
588,Neutral
589,Positive
590,Neutral
591,Positive
592,Neutral
593,Positive
594,Neutral
595,Neutral
596,Neutral
597,Negative
598,Positive
599,Positive
600,Positive
601,Positive
602,Positive
603,Positive
604,Neutral
605,Neutral
606,Positive
607,Neutral
608,Positive
609,Neutral
610,Positive
611,Neutral
612,Neutral
613,Negative
614,Positive
615,Positive
616,Neutral
617,Positive
618,Negative
619,Positive
620,Neutral
621,Neutral
622,Positive
623,Negative
624,Neutral
625,Positive
626,Neutral
627,Neutral
628,Neutral
629,Neutral
630,Neutral
631,Neutral
632,Neutral
633,Neutral
634,Positive
635,Neutral
636,Negative
637,Neutral
638,Positive
639,Neutral
640,Neutral
641,Neutral
642,Positive
643,Neutral
644,Positive
645,Neutral
646,Negative
647,Neutral
648,Neutral
649,Positive
650,Neutral
651,Neutral
652,Positive
653,Positive
654,Neutral
655,Neutral
656,Neutral
657,Neutral
658,Positive
659,Neutral
660,Neutral
661,Positive
662,Neutral
663,Neutral
664,Neutral
665,Neutral
666,Neutral
667,Neutral
668,Neutral
669,Neutral
670,Positive
671,Neutral
672,Positive
673,Neutral
674,Neutral
675,Neutral
676,Negative
677,Neutral
678,Neutral
679,Positive
680,Neutral
681,Neutral
682,Neutral
683,Positive
684,Neutral
685,Neutral
686,Positive
687,Neutral
688,Neutral
689,Neutral
690,Positive
691,Positive
692,Neutral
693,Neutral
694,Neutral
695,Neutral
696,Neutral
697,Positive
698,Positive
699,Neutral
